               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 155,            0.022538,           0.0098907,           0.0065478,             0.97749,               0.995,             0.99267,             0.81176,            0.011469,           0.0039651,          0.00077482,           0.0053116,           0.0053116,           0.0053116
                 156,            0.020595,           0.0091721,            0.004096,             0.98813,             0.99623,             0.99178,             0.82976,            0.011047,           0.0038489,          0.00056414,           0.0052645,           0.0052645,           0.0052645
                 157,            0.022729,           0.0092616,           0.0056957,             0.98634,              0.9989,             0.99178,             0.83182,            0.010846,           0.0040702,           0.0005636,           0.0052174,           0.0052174,           0.0052174
                 158,            0.022519,           0.0096062,           0.0042571,             0.98415,                   1,             0.99227,             0.82877,            0.010592,           0.0039127,          0.00056767,           0.0051704,           0.0051704,           0.0051704
                 159,             0.02231,           0.0094538,           0.0054988,               0.987,             0.99858,             0.99365,             0.83924,            0.010329,           0.0038902,           0.0005955,           0.0051234,           0.0051234,           0.0051234
                 160,            0.021961,           0.0096846,           0.0051645,              0.9879,             0.99858,             0.99064,             0.84049,            0.010749,           0.0039348,          0.00054205,           0.0050765,           0.0050765,           0.0050765
                 161,            0.021581,           0.0089955,           0.0048634,             0.98624,             0.99828,             0.99127,              0.8406,            0.010763,           0.0039138,          0.00051394,           0.0050296,           0.0050296,           0.0050296
                 162,            0.021655,           0.0095708,           0.0040544,             0.98496,             0.99768,             0.99184,             0.83235,            0.010947,           0.0038931,           0.0005868,           0.0049828,           0.0049828,           0.0049828
                 163,            0.021346,            0.009009,           0.0039677,             0.98643,             0.99277,              0.9907,             0.83226,            0.010829,           0.0038903,          0.00062352,            0.004936,            0.004936,            0.004936
                 164,            0.021647,           0.0088558,           0.0048686,             0.98601,             0.99739,             0.99195,             0.83314,            0.010702,           0.0039397,          0.00055833,           0.0048893,           0.0048893,           0.0048893
                 165,            0.020959,           0.0090988,           0.0040441,             0.98462,             0.99883,             0.99105,             0.83347,            0.010326,           0.0040482,          0.00051786,           0.0048426,           0.0048426,           0.0048426
                 166,            0.021385,           0.0093096,           0.0044404,             0.98629,             0.99857,             0.99235,             0.84117,            0.010162,           0.0037654,          0.00052356,            0.004796,            0.004796,            0.004796
                 167,            0.021764,           0.0092188,           0.0045615,             0.98696,             0.99859,             0.99202,             0.83599,            0.010496,           0.0038246,          0.00056312,           0.0047495,           0.0047495,           0.0047495
                 168,             0.02198,           0.0092338,           0.0046993,             0.98595,             0.99994,             0.99196,             0.83594,            0.010746,           0.0038467,          0.00050624,           0.0047031,           0.0047031,           0.0047031
                 169,            0.020287,            0.009517,           0.0044534,             0.98914,             0.99773,             0.98907,             0.84218,            0.010183,           0.0038112,          0.00051633,           0.0046568,           0.0046568,           0.0046568
                 170,            0.020261,           0.0090779,           0.0053148,             0.98657,             0.99998,             0.99157,             0.84199,            0.010736,           0.0037538,          0.00057794,           0.0046105,           0.0046105,           0.0046105
                 171,            0.021061,           0.0090646,           0.0043745,             0.98582,                   1,             0.99142,             0.83441,            0.010805,           0.0038533,          0.00049568,           0.0045644,           0.0045644,           0.0045644
                 172,            0.020621,           0.0088261,           0.0039136,              0.9867,                   1,             0.99314,             0.83742,            0.010509,           0.0037716,          0.00050539,           0.0045184,           0.0045184,           0.0045184
                 173,            0.020538,           0.0089607,           0.0046478,             0.98435,             0.99998,             0.99242,             0.84437,            0.010212,           0.0037804,           0.0005218,           0.0044724,           0.0044724,           0.0044724
                 174,            0.021977,           0.0095225,           0.0053827,             0.98229,             0.99998,             0.99149,             0.84344,            0.010472,            0.003774,          0.00056589,           0.0044266,           0.0044266,           0.0044266
                 175,            0.020432,            0.008814,           0.0051457,             0.98685,                   1,             0.99191,             0.84261,            0.010132,           0.0037213,          0.00051816,           0.0043809,           0.0043809,           0.0043809
                 176,            0.019721,           0.0084754,           0.0046708,             0.98468,                   1,               0.992,             0.84877,            0.010394,           0.0039048,          0.00050308,           0.0043353,           0.0043353,           0.0043353
                 177,            0.020868,           0.0091165,           0.0039603,             0.98684,             0.99997,             0.98978,             0.84267,             0.01027,           0.0039302,          0.00047659,           0.0042899,           0.0042899,           0.0042899
                 178,            0.020453,           0.0088595,           0.0047081,             0.98864,              0.9967,             0.99008,             0.84602,           0.0096183,           0.0037052,          0.00045641,           0.0042445,           0.0042445,           0.0042445
                 179,            0.020598,           0.0091112,           0.0044009,             0.98931,             0.99788,             0.99142,             0.83436,            0.010056,           0.0037091,          0.00045283,           0.0041994,           0.0041994,           0.0041994
                 180,            0.020099,           0.0091411,           0.0036102,             0.99068,              0.9972,             0.99032,             0.85062,            0.010032,           0.0036913,          0.00053754,           0.0041543,           0.0041543,           0.0041543
                 181,            0.020244,           0.0089925,           0.0036858,             0.98875,             0.99998,             0.99116,             0.85346,           0.0096163,           0.0035928,          0.00055664,           0.0041094,           0.0041094,           0.0041094
                 182,             0.02091,           0.0091532,           0.0039279,             0.99052,             0.99859,              0.9925,             0.84976,           0.0097589,            0.003653,          0.00049866,           0.0040647,           0.0040647,           0.0040647
                 183,            0.020784,           0.0088562,           0.0053597,             0.98778,             0.99859,             0.99112,             0.83588,            0.010607,           0.0037152,          0.00047008,           0.0040201,           0.0040201,           0.0040201
                 184,            0.019168,            0.008613,           0.0031015,             0.98592,             0.99921,             0.99177,             0.84689,           0.0099018,           0.0037052,          0.00049925,           0.0039757,           0.0039757,           0.0039757
                 185,            0.020356,           0.0088911,           0.0034963,             0.98623,             0.99999,              0.9935,             0.84338,           0.0097069,           0.0036651,          0.00051171,           0.0039314,           0.0039314,           0.0039314
                 186,            0.019179,           0.0084303,           0.0041959,             0.98542,             0.99999,             0.99147,             0.85154,           0.0096485,           0.0037176,          0.00045209,           0.0038873,           0.0038873,           0.0038873
                 187,            0.020079,           0.0086548,           0.0035575,             0.99007,                   1,             0.99297,             0.85401,           0.0095843,           0.0036322,          0.00045287,           0.0038434,           0.0038434,           0.0038434
                 188,            0.020324,           0.0090923,           0.0044349,             0.98642,              0.9977,             0.99279,             0.85446,           0.0095517,           0.0035596,          0.00043826,           0.0037997,           0.0037997,           0.0037997
                 189,            0.020124,           0.0089568,           0.0034095,             0.98907,             0.99861,             0.99357,             0.85504,           0.0096032,           0.0035846,           0.0004446,           0.0037562,           0.0037562,           0.0037562
                 190,            0.019983,           0.0083756,           0.0044317,             0.98648,             0.99998,              0.9934,             0.85721,           0.0094386,           0.0035916,            0.000425,           0.0037128,           0.0037128,           0.0037128
                 191,            0.019864,           0.0086077,           0.0043616,             0.98869,                   1,             0.99295,             0.85549,           0.0096759,           0.0036213,          0.00039867,           0.0036697,           0.0036697,           0.0036697
                 192,            0.020154,           0.0088829,           0.0036668,             0.98925,             0.99692,             0.99207,              0.8558,           0.0096482,           0.0035692,          0.00039559,           0.0036267,           0.0036267,           0.0036267
                 193,             0.01957,           0.0087935,           0.0038578,             0.98534,                   1,             0.99339,              0.8561,           0.0095594,           0.0035752,          0.00040006,            0.003584,            0.003584,            0.003584
                 194,            0.019738,           0.0087011,           0.0047468,             0.98705,             0.99999,             0.99339,              0.8566,           0.0094837,            0.003598,          0.00040601,           0.0035415,           0.0035415,           0.0035415
                 195,             0.01979,           0.0084753,           0.0045042,              0.9889,             0.99621,             0.99292,             0.85678,           0.0093012,           0.0036807,          0.00043611,           0.0034991,           0.0034991,           0.0034991
                 196,            0.019375,           0.0087142,           0.0032566,             0.99093,             0.99612,             0.99157,             0.85302,           0.0095961,           0.0036269,          0.00041414,            0.003457,            0.003457,            0.003457
                 197,            0.019336,           0.0087629,           0.0035683,             0.98851,                   1,             0.99245,             0.85987,            0.009523,           0.0036181,          0.00037874,           0.0034152,           0.0034152,           0.0034152
                 198,            0.018418,           0.0088816,           0.0036219,             0.99228,             0.99411,             0.99187,             0.85853,           0.0093037,           0.0035734,           0.0003768,           0.0033735,           0.0033735,           0.0033735
                 199,            0.019715,           0.0086374,           0.0032362,             0.99026,                   1,             0.99301,             0.85919,           0.0095544,           0.0035698,          0.00036021,           0.0033321,           0.0033321,           0.0033321
                 200,            0.018727,           0.0089533,           0.0027008,             0.99208,             0.99808,             0.99204,             0.86008,           0.0093027,            0.003581,          0.00037469,           0.0032909,           0.0032909,           0.0032909
                 201,            0.018757,           0.0085796,           0.0033935,             0.98728,             0.99917,             0.99124,             0.85853,           0.0092041,           0.0035884,          0.00035246,             0.00325,             0.00325,             0.00325
                 202,            0.019534,           0.0086414,           0.0034627,             0.98713,             0.99934,             0.99203,             0.86571,           0.0089449,           0.0034923,          0.00036174,           0.0032093,           0.0032093,           0.0032093
                 203,            0.018777,           0.0083096,           0.0044598,             0.98542,             0.99928,             0.99176,              0.8438,           0.0097596,           0.0036656,          0.00036989,           0.0031689,           0.0031689,           0.0031689
                 204,            0.019768,           0.0085597,           0.0041346,             0.97199,             0.99834,             0.99141,             0.85415,           0.0096784,           0.0039556,          0.00058709,           0.0031287,           0.0031287,           0.0031287
                 205,            0.019083,           0.0086883,           0.0036433,             0.98542,             0.99954,             0.99185,             0.86033,           0.0090398,           0.0036547,          0.00037973,           0.0030888,           0.0030888,           0.0030888
                 206,            0.019644,           0.0085797,           0.0036837,             0.98895,             0.99657,             0.99104,             0.86233,           0.0091569,           0.0035246,          0.00036913,           0.0030491,           0.0030491,           0.0030491
                 207,            0.018925,           0.0082058,           0.0026527,             0.98879,               0.998,             0.99233,             0.86004,           0.0091708,           0.0034982,           0.0003712,           0.0030097,           0.0030097,           0.0030097
                 208,            0.018729,           0.0085671,           0.0029985,             0.98836,                   1,             0.99336,             0.86323,           0.0087942,           0.0034531,          0.00033307,           0.0029706,           0.0029706,           0.0029706
                 209,            0.018744,           0.0084124,           0.0032581,             0.98952,             0.99999,             0.99323,             0.86047,            0.008964,           0.0035015,          0.00033656,           0.0029318,           0.0029318,           0.0029318
                 210,             0.01863,           0.0081037,           0.0035898,              0.9881,             0.99596,              0.9921,              0.8509,           0.0096216,           0.0036437,          0.00035449,           0.0028932,           0.0028932,           0.0028932
                 211,            0.018944,            0.008924,           0.0044686,             0.99364,              0.9964,             0.99338,              0.8623,           0.0087873,            0.003464,          0.00036299,            0.002855,            0.002855,            0.002855
                 212,            0.018667,             0.00858,           0.0028709,             0.99012,             0.99828,             0.99372,              0.8619,           0.0091147,           0.0034918,          0.00036039,            0.002817,            0.002817,            0.002817
                 213,            0.018361,           0.0084191,           0.0032958,             0.98976,             0.99484,             0.99152,             0.86581,           0.0085742,           0.0034491,          0.00034667,           0.0027793,           0.0027793,           0.0027793
                 214,            0.018301,           0.0084004,           0.0037072,             0.99047,             0.99776,             0.99313,             0.86604,           0.0089197,           0.0034847,          0.00033262,           0.0027419,           0.0027419,           0.0027419
                 215,            0.018609,           0.0081666,           0.0021748,             0.98944,             0.99998,             0.99295,             0.86677,           0.0088348,           0.0034361,          0.00031965,           0.0027048,           0.0027048,           0.0027048
                 216,            0.018727,           0.0082306,           0.0029893,             0.98866,             0.99999,             0.99435,             0.86713,           0.0086505,           0.0035505,          0.00035725,           0.0026681,           0.0026681,           0.0026681
                 217,            0.018135,             0.00845,           0.0028963,             0.98684,             0.99769,             0.99333,             0.86778,           0.0087092,           0.0034158,          0.00032503,           0.0026316,           0.0026316,           0.0026316
                 218,             0.01866,           0.0083078,           0.0028188,             0.99147,             0.99837,             0.99278,              0.8703,           0.0087971,           0.0033388,          0.00030796,           0.0025954,           0.0025954,           0.0025954
                 219,              0.0179,           0.0085199,            0.003086,             0.99122,             0.99999,             0.99289,             0.86893,           0.0086878,           0.0033401,          0.00030606,           0.0025596,           0.0025596,           0.0025596
                 220,            0.019111,           0.0088246,           0.0036991,              0.9903,             0.99923,             0.99228,               0.875,           0.0084119,           0.0033773,          0.00030859,           0.0025241,           0.0025241,           0.0025241
                 221,            0.017706,           0.0079161,            0.002886,             0.99004,                   1,             0.99142,             0.86807,           0.0086194,           0.0035303,          0.00030444,           0.0024889,           0.0024889,           0.0024889
                 222,             0.01896,           0.0086578,           0.0035482,              0.9912,             0.99769,             0.99138,             0.86721,           0.0085354,           0.0033566,          0.00029724,           0.0024541,           0.0024541,           0.0024541
                 223,            0.017759,           0.0081643,           0.0026273,             0.98828,             0.99768,             0.99055,             0.86754,           0.0085276,           0.0033703,          0.00029008,           0.0024195,           0.0024195,           0.0024195
                 224,            0.017726,           0.0080614,           0.0022448,             0.99068,             0.99817,             0.99213,             0.87115,           0.0082761,           0.0033168,          0.00027842,           0.0023854,           0.0023854,           0.0023854
                 225,            0.018239,           0.0083374,           0.0031499,             0.99157,                   1,             0.99296,             0.87174,           0.0084122,           0.0033717,           0.0002719,           0.0023515,           0.0023515,           0.0023515
                 226,            0.019037,           0.0085113,             0.00457,             0.99204,             0.99904,             0.99192,             0.86688,           0.0086887,           0.0033893,           0.0002769,            0.002318,            0.002318,            0.002318
                 227,            0.018205,           0.0084398,           0.0024759,             0.99156,             0.99877,             0.99242,             0.87312,           0.0084675,           0.0033162,          0.00030242,           0.0022849,           0.0022849,           0.0022849
                 228,            0.018268,            0.007987,           0.0026871,             0.99234,             0.99816,             0.99278,             0.86631,           0.0087247,           0.0033332,          0.00028818,           0.0022521,           0.0022521,           0.0022521
                 229,            0.017532,           0.0082564,           0.0024405,             0.99214,             0.99847,             0.99331,             0.87153,           0.0083934,           0.0033163,           0.0002751,           0.0022196,           0.0022196,           0.0022196
                 230,            0.018261,           0.0083185,           0.0026491,             0.99049,                   1,             0.99394,             0.87198,            0.008477,           0.0033215,          0.00027258,           0.0021876,           0.0021876,           0.0021876
                 231,            0.016821,           0.0080649,           0.0025802,             0.98924,                   1,             0.99303,             0.87394,           0.0085784,           0.0033502,          0.00027029,           0.0021558,           0.0021558,           0.0021558
                 232,            0.017218,           0.0077058,           0.0028983,             0.99159,             0.99769,             0.99227,             0.87969,           0.0082816,           0.0032524,           0.0002701,           0.0021245,           0.0021245,           0.0021245
                 233,            0.017024,           0.0078188,           0.0025026,              0.9919,             0.99841,             0.99251,             0.88086,           0.0082162,            0.003247,          0.00027696,           0.0020935,           0.0020935,           0.0020935
                 234,            0.017189,            0.007862,           0.0022985,              0.9919,             0.99923,               0.993,             0.87681,           0.0082337,           0.0032977,          0.00027799,           0.0020629,           0.0020629,           0.0020629
                 235,             0.01674,           0.0081328,            0.002023,             0.99179,             0.99999,              0.9928,             0.87915,           0.0083473,           0.0033184,          0.00025246,           0.0020327,           0.0020327,           0.0020327
                 236,            0.017675,           0.0083545,           0.0026982,             0.99116,                   1,              0.9931,             0.87991,            0.008307,           0.0032726,          0.00024243,           0.0020028,           0.0020028,           0.0020028
                 237,            0.017959,           0.0081749,             0.00253,             0.99345,             0.99817,             0.99275,             0.87718,           0.0080892,           0.0032751,          0.00024763,           0.0019734,           0.0019734,           0.0019734
                 238,            0.018027,           0.0084355,           0.0030008,             0.99025,                   1,              0.9929,              0.8797,           0.0080099,           0.0032461,            0.000249,           0.0019443,           0.0019443,           0.0019443
                 239,            0.017327,           0.0080361,           0.0034178,             0.99135,                   1,             0.99362,             0.87573,            0.008303,           0.0032749,          0.00024106,           0.0019156,           0.0019156,           0.0019156
                 240,            0.016907,             0.00801,           0.0028672,             0.99144,             0.99826,             0.99256,             0.88495,           0.0078593,           0.0031779,          0.00025039,           0.0018873,           0.0018873,           0.0018873
                 241,            0.017139,           0.0081663,           0.0025874,             0.99185,             0.99769,             0.99231,             0.88238,           0.0079401,           0.0031562,          0.00023223,           0.0018594,           0.0018594,           0.0018594
                 242,            0.016791,           0.0079641,           0.0025782,              0.9937,             0.99702,              0.9916,             0.87943,           0.0079496,           0.0031779,          0.00022803,           0.0018319,           0.0018319,           0.0018319
                 243,            0.017469,           0.0082827,           0.0031672,             0.99348,             0.99685,             0.99176,             0.87996,           0.0078948,           0.0032514,          0.00023121,           0.0018048,           0.0018048,           0.0018048
                 244,            0.016782,            0.007981,           0.0024505,             0.99061,                   1,              0.9915,               0.878,           0.0080428,           0.0031845,          0.00022729,           0.0017781,           0.0017781,           0.0017781
                 245,            0.018018,           0.0082556,           0.0025471,             0.99017,             0.99999,             0.99179,             0.88164,           0.0080495,           0.0031688,          0.00021781,           0.0017519,           0.0017519,           0.0017519
                 246,             0.01715,           0.0082624,           0.0025794,             0.99154,                   1,              0.9925,             0.88373,           0.0078521,           0.0031854,          0.00021876,            0.001726,            0.001726,            0.001726
                 247,            0.016658,           0.0077094,           0.0021729,             0.99113,             0.99999,             0.99266,             0.88566,           0.0078303,           0.0032343,          0.00022908,           0.0017005,           0.0017005,           0.0017005
                 248,            0.016519,           0.0081517,           0.0023857,             0.99114,             0.99999,             0.99225,             0.88771,           0.0077601,           0.0031537,          0.00021914,           0.0016755,           0.0016755,           0.0016755
                 249,            0.016572,           0.0082465,           0.0017912,             0.99128,                   1,             0.99151,             0.88802,           0.0076784,            0.003111,          0.00021122,           0.0016509,           0.0016509,           0.0016509
                 250,            0.016947,           0.0079334,           0.0019598,             0.99331,             0.99809,             0.99211,             0.88312,           0.0076872,           0.0031443,          0.00020534,           0.0016267,           0.0016267,           0.0016267
                 251,            0.015999,           0.0077874,           0.0020847,             0.99113,             0.99999,              0.9929,             0.88792,           0.0076893,           0.0031456,          0.00020319,           0.0016029,           0.0016029,           0.0016029
                 252,            0.016461,           0.0077067,           0.0023186,              0.9912,             0.99998,             0.99281,             0.88473,            0.007744,           0.0031665,          0.00020002,           0.0015795,           0.0015795,           0.0015795
                 253,            0.016982,           0.0080923,            0.002269,             0.99177,                   1,             0.99284,             0.88369,            0.007687,           0.0031736,           0.0002056,           0.0015566,           0.0015566,           0.0015566
                 254,            0.016778,           0.0079757,           0.0028801,             0.99167,                   1,             0.99284,             0.88712,           0.0076467,           0.0031424,          0.00020454,           0.0015341,           0.0015341,           0.0015341
                 255,            0.017016,           0.0082432,           0.0026412,             0.99172,                   1,             0.99189,             0.88644,           0.0075502,           0.0031644,          0.00020287,           0.0015121,           0.0015121,           0.0015121
                 256,            0.016327,           0.0081202,            0.001821,             0.99253,             0.99774,             0.99132,             0.88652,           0.0076619,            0.003156,          0.00020515,           0.0014905,           0.0014905,           0.0014905
                 257,            0.016204,           0.0076485,           0.0017776,             0.99139,                   1,             0.99165,             0.88455,           0.0076898,           0.0031021,          0.00020789,           0.0014693,           0.0014693,           0.0014693
                 258,            0.017066,           0.0078451,           0.0031249,             0.99172,             0.99999,             0.99213,              0.8857,           0.0076378,            0.003131,          0.00020402,           0.0014486,           0.0014486,           0.0014486
                 259,            0.015777,           0.0075344,            0.001937,             0.99182,             0.99998,             0.99181,             0.89012,           0.0074903,           0.0031367,          0.00019836,           0.0014283,           0.0014283,           0.0014283
                 260,            0.016442,           0.0076902,           0.0017779,              0.9913,                   1,             0.99159,             0.89087,           0.0074579,           0.0030659,          0.00018876,           0.0014084,           0.0014084,           0.0014084
                 261,            0.016462,           0.0078235,            0.001612,             0.99156,             0.99999,             0.99139,             0.88662,           0.0076914,           0.0030829,          0.00018708,            0.001389,            0.001389,            0.001389
                 262,            0.016512,           0.0078963,           0.0026951,             0.99338,             0.99782,             0.99099,             0.88793,           0.0075192,           0.0030802,          0.00018529,           0.0013701,           0.0013701,           0.0013701
                 263,            0.016476,           0.0077604,           0.0028241,             0.99118,                   1,             0.99053,             0.89195,            0.007497,           0.0031089,          0.00018566,           0.0013516,           0.0013516,           0.0013516
                 264,            0.016201,           0.0081256,           0.0015548,             0.99342,             0.99878,             0.99071,             0.88844,           0.0074913,           0.0031106,          0.00018412,           0.0013336,           0.0013336,           0.0013336
                 265,             0.01646,            0.008132,           0.0020605,             0.99219,             0.99998,             0.99114,             0.89312,              0.0073,            0.003082,          0.00018385,            0.001316,            0.001316,            0.001316
                 266,             0.01584,           0.0076839,           0.0023018,             0.99269,             0.99997,             0.99246,             0.89255,           0.0073404,           0.0030793,          0.00018704,           0.0012989,           0.0012989,           0.0012989
                 267,            0.017264,           0.0078912,           0.0028181,             0.99168,                   1,             0.99313,             0.89051,           0.0075806,           0.0031007,          0.00019744,           0.0012822,           0.0012822,           0.0012822
                 268,            0.015433,            0.007454,            0.001757,             0.99125,             0.99999,             0.99228,             0.88884,           0.0076833,           0.0030969,          0.00020214,            0.001266,            0.001266,            0.001266
                 269,             0.01624,           0.0077479,           0.0021098,             0.99197,             0.99769,             0.99333,             0.89421,           0.0074416,           0.0030488,          0.00018681,           0.0012503,           0.0012503,           0.0012503
                 270,            0.015813,           0.0080152,           0.0017293,              0.9916,             0.99769,             0.99337,             0.89045,           0.0073751,           0.0030596,          0.00018425,            0.001235,            0.001235,            0.001235
                 271,            0.016002,           0.0079218,           0.0017175,              0.9918,             0.99769,             0.99332,              0.8936,            0.007276,           0.0030767,           0.0001801,           0.0012202,           0.0012202,           0.0012202
                 272,            0.016063,           0.0074998,           0.0018471,              0.9907,                   1,              0.9938,             0.88967,           0.0073046,           0.0030692,          0.00017566,           0.0012059,           0.0012059,           0.0012059
                 273,            0.016357,           0.0077164,           0.0017049,             0.99118,                   1,             0.99377,             0.89355,           0.0074194,           0.0030388,          0.00017503,           0.0011921,           0.0011921,           0.0011921
                 274,            0.015374,           0.0077923,           0.0017015,             0.99109,                   1,             0.99362,             0.89587,           0.0072732,           0.0030161,          0.00017446,           0.0011787,           0.0011787,           0.0011787
                 275,            0.015917,           0.0070888,           0.0021026,             0.99305,               0.998,             0.99292,             0.88739,           0.0074943,           0.0030595,            0.000171,           0.0011658,           0.0011658,           0.0011658
                 276,            0.015802,           0.0080617,           0.0026018,             0.99084,             0.99999,              0.9923,             0.89026,           0.0073699,           0.0030936,          0.00016849,           0.0011533,           0.0011533,           0.0011533
                 277,            0.016178,           0.0076021,           0.0022486,             0.99065,             0.99999,             0.99353,             0.89533,           0.0072066,           0.0030612,          0.00017127,           0.0011414,           0.0011414,           0.0011414
                 278,            0.016269,           0.0075832,           0.0023209,              0.9905,             0.99999,             0.99374,             0.89198,           0.0073337,             0.00304,          0.00017149,           0.0011299,           0.0011299,           0.0011299
                 279,            0.016071,           0.0077841,           0.0019118,             0.99125,             0.99999,             0.99314,             0.89051,           0.0076214,            0.003106,          0.00017185,           0.0011189,           0.0011189,           0.0011189
                 280,            0.016538,           0.0080648,            0.002863,             0.99173,             0.99999,             0.99296,             0.88906,           0.0074624,           0.0030837,           0.0001698,           0.0011084,           0.0011084,           0.0011084
                 281,            0.015479,           0.0075063,           0.0014815,             0.99126,                   1,             0.99317,             0.89641,           0.0072416,            0.003017,          0.00016939,           0.0010983,           0.0010983,           0.0010983
                 282,              0.0153,           0.0074931,           0.0018387,             0.99338,             0.99792,             0.99343,             0.89502,           0.0072269,           0.0030196,          0.00016895,           0.0010888,           0.0010888,           0.0010888
                 283,            0.016499,            0.007664,           0.0024138,              0.9913,             0.99999,             0.99362,             0.89224,           0.0072459,           0.0030367,          0.00016445,           0.0010797,           0.0010797,           0.0010797
                 284,            0.016089,           0.0078969,           0.0019269,             0.99107,                   1,             0.99385,             0.89779,           0.0073031,            0.003014,          0.00015936,           0.0010711,           0.0010711,           0.0010711
                 285,            0.015614,           0.0073429,           0.0023783,             0.99096,                   1,             0.99329,             0.89805,           0.0073655,           0.0029872,          0.00015492,            0.001063,            0.001063,            0.001063
                 286,            0.016652,           0.0075542,           0.0016837,             0.99111,             0.99999,             0.99335,             0.90047,           0.0070692,           0.0029516,          0.00015165,           0.0010554,           0.0010554,           0.0010554
                 287,            0.016093,            0.007492,            0.001861,             0.99144,                   1,             0.99273,             0.89523,           0.0069829,           0.0029519,          0.00015181,           0.0010483,           0.0010483,           0.0010483
                 288,            0.015693,            0.007577,           0.0018785,             0.99166,             0.99999,             0.99246,             0.89882,           0.0069946,           0.0029495,          0.00015203,           0.0010416,           0.0010416,           0.0010416
                 289,            0.015382,           0.0077536,           0.0021826,             0.99082,                   1,             0.99289,             0.89711,           0.0070799,           0.0029655,          0.00015162,           0.0010355,           0.0010355,           0.0010355
                 290,            0.015809,           0.0080752,           0.0014953,             0.99133,                   1,             0.99352,             0.89559,           0.0071413,           0.0029669,          0.00015003,           0.0010298,           0.0010298,           0.0010298
                 291,            0.016074,           0.0075787,           0.0020059,             0.99435,             0.99791,             0.99383,             0.90219,           0.0071782,           0.0029729,          0.00015158,           0.0010247,           0.0010247,           0.0010247
                 292,              0.0153,            0.007382,           0.0016894,             0.99366,               0.999,             0.99326,             0.89575,           0.0074497,           0.0030288,          0.00014988,             0.00102,             0.00102,             0.00102
                 293,            0.015902,           0.0074768,           0.0018913,              0.9933,             0.99902,             0.99278,              0.8944,           0.0072949,           0.0029949,          0.00015123,           0.0010158,           0.0010158,           0.0010158
                 294,            0.016332,           0.0076121,           0.0029365,             0.99183,             0.99999,             0.99311,             0.89233,           0.0074137,           0.0030327,           0.0001504,           0.0010121,           0.0010121,           0.0010121
                 295,            0.015707,           0.0073914,           0.0016405,             0.99124,             0.99999,             0.99412,              0.8955,           0.0072753,           0.0030568,          0.00015013,           0.0010089,           0.0010089,           0.0010089
                 296,            0.015934,           0.0073762,           0.0038861,             0.99128,                   1,             0.99396,             0.89794,           0.0071466,           0.0029635,          0.00014797,           0.0010062,           0.0010062,           0.0010062
                 297,            0.015735,           0.0079166,           0.0022307,             0.99141,                   1,             0.99363,             0.89727,           0.0071323,           0.0029505,          0.00014816,           0.0010039,           0.0010039,           0.0010039
                 298,            0.015463,           0.0076986,           0.0015651,             0.99118,                   1,             0.99373,             0.89561,           0.0072048,           0.0029469,          0.00015012,           0.0010022,           0.0010022,           0.0010022
                 299,            0.015135,           0.0073488,            0.001612,             0.99163,                   1,             0.99396,              0.8986,           0.0070129,           0.0029171,          0.00014813,            0.001001,            0.001001,            0.001001
